response_id,date,channel,region,country,store_id,nps_score,comment_text,segment,product_category
R20765,2025-04-19,Store,APAC,KR,APAC-KR-030,9,"Loved the in-store demo, made my decision easy.",Existing,Mac
R20766,2024-12-08,Store,EU,DE,EU-DE-003,10,"Amazing experience overall, I will recommend to others.",Existing,iPad
R20767,2025-02-19,Online,US,US,US-US-030,8,Overall acceptable experience.,Existing,Services
R20768,2024-07-14,Store,US,US,US-US-010,10,Very clear explanations and patient staff.,Existing,Services
R20769,2025-05-29,Online,APAC,AU,APAC-AU-011,10,"Amazing experience overall, I will recommend to others.",New Customer,iPhone
R20770,2025-07-13,Store,US,US,US-US-006,9,"Checkout was smooth and fast, very satisfied.",Business,Mac
R20771,2024-10-28,Store,US,US,US-US-010,8,Website was fine but could be more intuitive.,Business,Apple Watch
R20772,2024-02-12,Store,EU,FR,EU-FR-027,9,"Amazing experience overall, I will recommend to others.",Business,Mac
R20773,2025-11-10,Support,US,US,US-US-019,10,Online ordering was simple and delivery was on time.,Existing,iPhone
R20774,2024-06-22,Store,US,US,US-US-013,6,Support answered my questions but felt a bit slow.,Existing,Mac
R20775,2024-12-07,Store,EU,IT,EU-IT-014,7,Got what I needed but it took some time.,Existing,Apple Watch
R20776,2025-06-13,Online,EU,IT,EU-IT-007,10,"Checkout was smooth and fast, very satisfied.",Business,Mac
R20777,2025-09-30,Store,US,US,US-US-028,7,Staff was extremely helpful and friendly.,Existing,Services
R20778,2025-08-23,Store,EU,UK,EU-UK-004,10,"Amazing experience overall, I will recommend to others.",New Customer,Services
R20779,2025-03-18,Store,US,US,US-US-018,8,Got what I needed but it took some time.,New Customer,iPhone
R20780,2024-01-22,Store,EU,ES,EU-ES-020,7,Staff was extremely helpful and friendly.,Existing,Services
R20781,2024-09-26,Online,EU,IT,EU-IT-024,2,Delivery was delayed and communication was poor.,Existing,Apple Watch
R20782,2025-04-13,Online,US,US,US-US-029,9,"Great customer service, felt valued as a customer.",Existing,iPhone
R20783,2024-10-22,Store,US,US,US-US-023,9,"Great product experience, everything worked as expected.",Existing,iPad
R20784,2025-04-17,Store,US,US,US-US-016,10,Very clear explanations and patient staff.,Existing,iPhone
R20785,2025-05-30,Store,EU,DE,EU-DE-012,10,"Amazing experience overall, I will recommend to others.",New Customer,iPhone
R20786,2024-05-12,Online,US,US,US-US-011,8,Got what I needed but it took some time.,Existing,iPhone
R20787,2025-05-14,Store,EU,UK,EU-UK-002,9,"Amazing experience overall, I will recommend to others.",Business,iPad
R20788,2024-07-12,Support,US,US,US-US-004,3,Delivery was delayed and communication was poor.,New Customer,iPad
R20789,2024-03-12,Store,US,US,US-US-022,9,Very clear explanations and patient staff.,Existing,Mac
R20790,2024-07-27,Store,APAC,KR,APAC-KR-005,10,I was impressed with the product quality and attention to detail.,Business,Apple Watch
R20791,2025-07-10,Store,US,US,US-US-027,10,Support agent resolved my issue quickly and professionally.,Business,Apple Watch
R20792,2024-10-07,Support,EU,UK,EU-UK-029,5,"Checkout process kept failing, very frustrating.",Existing,Apple Watch
R20793,2024-07-24,Online,EU,IT,EU-IT-012,9,"Loved the in-store demo, made my decision easy.",Existing,iPad
R20794,2024-03-17,Store,EU,FR,EU-FR-005,5,Website was confusing and I almost gave up.,Existing,Mac
R20795,2024-01-09,Support,APAC,AU,APAC-AU-027,7,"Great customer service, felt valued as a customer.",Business,Mac
R20796,2024-09-06,Store,EU,FR,EU-FR-027,3,"Product information was unclear, hard to compare options.",Existing,Mac
R20797,2024-08-16,Online,EU,FR,EU-FR-017,0,I had to repeat my issue multiple times to different agents.,Existing,iPad
R20798,2024-02-01,Store,EU,NL,EU-NL-019,3,Website was fine but could be more intuitive.,Existing,Mac
R20799,2025-09-02,Online,APAC,SG,APAC-SG-029,1,Got my issue resolved but had to wait.,Business,iPad
R20800,2024-12-03,Support,EU,IT,EU-IT-028,10,Online ordering was simple and delivery was on time.,Business,iPhone
R20801,2024-03-08,Store,US,US,US-US-001,9,"Great customer service, felt valued as a customer.",Business,Services
R20802,2024-07-15,Support,US,US,US-US-023,8,"The process was average, neither good nor bad.",Existing,Apple Watch
R20803,2025-09-23,Online,EU,ES,EU-ES-014,8,Support answered my questions but felt a bit slow.,Existing,Services
R20804,2024-12-15,Store,US,US,US-US-018,8,"Great customer service, felt valued as a customer.",Existing,Services
R20805,2024-04-15,Support,US,US,US-US-028,9,Support agent resolved my issue quickly and professionally.,Business,iPad
R20806,2024-05-01,Store,US,US,US-US-019,10,"Loved the in-store demo, made my decision easy.",Existing,iPhone
R20807,2024-01-13,Support,US,US,US-US-001,9,Support agent resolved my issue quickly and professionally.,Business,iPhone
R20808,2025-08-16,Store,US,US,US-US-025,10,I was impressed with the product quality and attention to detail.,Existing,iPad
R20809,2025-05-01,Store,US,US,US-US-011,8,I was impressed with the product quality and attention to detail.,Business,Apple Watch
R20810,2025-04-28,Store,APAC,SG,APAC-SG-015,0,Experience was decent but room for improvement.,Existing,Mac
R20811,2024-04-15,Online,EU,IT,EU-IT-018,7,The store was a bit crowded but manageable.,New Customer,Mac
R20812,2025-10-16,Store,APAC,SG,APAC-SG-017,8,Support agent resolved my issue quickly and professionally.,New Customer,Mac
R20813,2025-10-29,Online,APAC,IN,APAC-IN-025,7,Got what I needed but it took some time.,Existing,Services
R20814,2024-10-18,Store,APAC,KR,APAC-KR-020,3,Got my issue resolved but had to wait.,Existing,iPad
R20815,2024-11-25,Store,EU,FR,EU-FR-021,2,"Checkout process kept failing, very frustrating.",Existing,Services
R20816,2025-11-09,Store,EU,FR,EU-FR-005,10,"Loved the in-store demo, made my decision easy.",Business,iPhone
R20817,2024-12-22,Online,EU,NL,EU-NL-009,7,"Experience was okay, nothing special.",Existing,Services
R20818,2024-10-04,Online,US,US,US-US-015,8,"The process was average, neither good nor bad.",Existing,iPhone
R20819,2024-11-24,Online,EU,ES,EU-ES-021,10,Very clear explanations and patient staff.,New Customer,Mac
R20820,2024-03-21,Online,US,US,US-US-009,9,"Checkout was smooth and fast, very satisfied.",Existing,Mac
R20821,2024-04-17,Store,APAC,IN,APAC-IN-005,0,Had to wait too long for assistance in store.,Business,Apple Watch
R20822,2025-10-20,Online,US,US,US-US-025,7,I was impressed with the product quality and attention to detail.,Existing,Apple Watch
R20823,2025-03-01,Store,US,US,US-US-001,7,Support agent resolved my issue quickly and professionally.,Existing,iPad
R20824,2024-04-21,Store,US,US,US-US-017,8,"Checkout was smooth and fast, very satisfied.",Existing,Apple Watch
R20825,2025-11-11,Store,APAC,JP,APAC-JP-007,9,"Great customer service, felt valued as a customer.",Existing,iPad
R20826,2025-08-16,Support,US,US,US-US-012,7,"Checkout was smooth and fast, very satisfied.",Existing,Apple Watch
R20827,2024-10-04,Store,US,US,US-US-015,10,Very clear explanations and patient staff.,Business,Services
R20828,2024-01-02,Online,EU,ES,EU-ES-002,7,I was impressed with the product quality and attention to detail.,New Customer,Services
R20829,2025-01-10,Store,EU,ES,EU-ES-019,9,"Great customer service, felt valued as a customer.",New Customer,Apple Watch
R20830,2024-12-14,Support,EU,UK,EU-UK-016,9,"Great customer service, felt valued as a customer.",Business,Services
R20831,2024-03-10,Online,EU,ES,EU-ES-022,10,"Amazing experience overall, I will recommend to others.",Business,iPad
R20832,2025-07-13,Store,APAC,AU,APAC-AU-017,10,"Great product experience, everything worked as expected.",Business,Services
R20833,2025-07-21,Store,APAC,JP,APAC-JP-001,10,"Loved the in-store demo, made my decision easy.",Existing,Services
R20834,2024-05-13,Store,US,US,US-US-014,6,Website was fine but could be more intuitive.,New Customer,iPhone
R20835,2024-10-13,Store,US,US,US-US-010,9,Support agent resolved my issue quickly and professionally.,New Customer,Services
R20836,2025-04-05,Online,EU,IT,EU-IT-028,7,Support answered my questions but felt a bit slow.,Existing,iPhone
R20837,2025-02-20,Support,US,US,US-US-027,7,Very clear explanations and patient staff.,Existing,iPhone
R20838,2024-07-20,Online,US,US,US-US-003,7,Website was fine but could be more intuitive.,Existing,Apple Watch
R20839,2024-05-22,Store,US,US,US-US-009,9,"Great product experience, everything worked as expected.",Business,Services
R20840,2025-05-06,Support,US,US,US-US-025,10,Very clear explanations and patient staff.,Business,Services
R20841,2024-08-10,Online,US,US,US-US-028,4,Support answered my questions but felt a bit slow.,Existing,Apple Watch
R20842,2025-09-03,Store,US,US,US-US-019,8,The store was a bit crowded but manageable.,New Customer,iPad
R20843,2024-07-18,Store,US,US,US-US-014,4,"Checkout process kept failing, very frustrating.",Existing,Mac
R20844,2025-01-01,Store,APAC,SG,APAC-SG-008,9,"Checkout was smooth and fast, very satisfied.",New Customer,Services
R20845,2025-03-28,Store,APAC,KR,APAC-KR-013,10,Staff was extremely helpful and friendly.,Business,Services
R20846,2024-01-02,Store,US,US,US-US-008,7,Staff was extremely helpful and friendly.,Existing,Apple Watch
R20847,2025-06-21,Online,APAC,SG,APAC-SG-005,5,Website was confusing and I almost gave up.,Existing,Mac
R20848,2025-02-18,Support,APAC,JP,APAC-JP-007,9,"Great customer service, felt valued as a customer.",Existing,Mac
R20849,2025-02-26,Support,US,US,US-US-005,8,Staff was extremely helpful and friendly.,Existing,Mac
R20850,2024-09-08,Store,US,US,US-US-015,9,"Great customer service, felt valued as a customer.",New Customer,iPhone
R20851,2025-10-07,Online,APAC,KR,APAC-KR-025,8,Got my issue resolved but had to wait.,Existing,Services
R20852,2025-08-14,Store,EU,IT,EU-IT-009,4,Overall acceptable experience.,New Customer,Apple Watch
R20853,2025-09-04,Support,APAC,IN,APAC-IN-021,8,The store was a bit crowded but manageable.,Business,Apple Watch
R20854,2025-04-25,Store,US,US,US-US-005,1,"Experience was okay, nothing special.",New Customer,Apple Watch
R20855,2025-04-07,Store,APAC,SG,APAC-SG-029,9,Online ordering was simple and delivery was on time.,Existing,iPad
R20856,2024-07-24,Store,US,US,US-US-011,9,I was impressed with the product quality and attention to detail.,Business,iPad
R20857,2025-01-30,Online,US,US,US-US-014,9,"Great product experience, everything worked as expected.",Existing,iPhone
R20858,2024-08-30,Store,US,US,US-US-013,10,"Amazing experience overall, I will recommend to others.",Existing,Apple Watch
R20859,2024-04-18,Support,APAC,KR,APAC-KR-020,9,Very clear explanations and patient staff.,Existing,Apple Watch
R20860,2024-09-04,Store,US,US,US-US-029,10,I was impressed with the product quality and attention to detail.,Business,Services
R20861,2025-07-26,Support,EU,DE,EU-DE-011,10,Support agent resolved my issue quickly and professionally.,New Customer,iPhone
R20862,2024-11-28,Store,US,US,US-US-021,1,I had to repeat my issue multiple times to different agents.,New Customer,Apple Watch
R20863,2024-06-21,Store,EU,DE,EU-DE-010,2,"The process was average, neither good nor bad.",Existing,Apple Watch
R20864,2025-08-18,Store,APAC,AU,APAC-AU-006,8,Overall acceptable experience.,Business,Mac
R20865,2024-01-27,Support,APAC,KR,APAC-KR-029,9,Staff was extremely helpful and friendly.,Existing,Apple Watch
R20866,2024-04-18,Store,EU,IT,EU-IT-029,8,Got my issue resolved but had to wait.,Business,iPhone
R20867,2024-08-12,Support,US,US,US-US-009,10,Online ordering was simple and delivery was on time.,Existing,Mac
R20868,2025-08-04,Online,EU,ES,EU-ES-006,8,Got my issue resolved but had to wait.,Business,iPhone
R20869,2025-05-29,Store,EU,ES,EU-ES-028,10,Staff was extremely helpful and friendly.,Business,iPad
R20870,2025-04-14,Store,APAC,AU,APAC-AU-003,9,Support agent resolved my issue quickly and professionally.,New Customer,Services
R20871,2024-08-24,Store,APAC,AU,APAC-AU-009,10,Staff was extremely helpful and friendly.,New Customer,iPad
R20872,2025-08-10,Store,APAC,AU,APAC-AU-009,10,"Great product experience, everything worked as expected.",Existing,Apple Watch
R20873,2025-06-07,Store,EU,DE,EU-DE-027,8,"Checkout was smooth and fast, very satisfied.",New Customer,iPad
R20874,2025-08-19,Online,APAC,SG,APAC-SG-004,10,Very clear explanations and patient staff.,Business,Apple Watch
R20875,2025-01-13,Online,US,US,US-US-016,8,"Loved the in-store demo, made my decision easy.",Existing,Apple Watch
R20876,2024-11-09,Online,US,US,US-US-029,10,I was impressed with the product quality and attention to detail.,Existing,iPad
R20877,2024-06-01,Online,US,US,US-US-008,3,Got what I needed but it took some time.,Business,Services
R20878,2024-03-18,Store,US,US,US-US-005,10,"Great customer service, felt valued as a customer.",Business,iPhone
R20879,2025-06-30,Store,US,US,US-US-017,8,Online ordering was simple and delivery was on time.,Existing,iPad
R20880,2025-08-06,Online,APAC,SG,APAC-SG-027,9,Online ordering was simple and delivery was on time.,New Customer,Apple Watch
R20881,2024-04-10,Online,US,US,US-US-028,10,Online ordering was simple and delivery was on time.,New Customer,Apple Watch
R20882,2024-11-08,Store,EU,IT,EU-IT-019,10,Online ordering was simple and delivery was on time.,Existing,iPhone
R20883,2025-03-19,Support,US,US,US-US-027,9,Staff was extremely helpful and friendly.,Business,iPhone
R20884,2025-04-12,Store,US,US,US-US-017,9,"Great customer service, felt valued as a customer.",Existing,iPhone
R20885,2024-12-25,Store,EU,ES,EU-ES-019,6,I had to repeat my issue multiple times to different agents.,Existing,Mac
R20886,2024-06-21,Online,EU,FR,EU-FR-027,8,"Great product experience, everything worked as expected.",Business,Apple Watch
R20887,2025-08-15,Support,US,US,US-US-025,3,Got what I needed but it took some time.,Existing,iPhone
R20888,2024-01-12,Store,EU,ES,EU-ES-024,0,I had to repeat my issue multiple times to different agents.,Existing,iPhone
R20889,2024-05-01,Online,US,US,US-US-010,4,Support answered my questions but felt a bit slow.,New Customer,Mac
R20890,2025-08-12,Store,US,US,US-US-007,10,I was impressed with the product quality and attention to detail.,Existing,iPad
R20891,2024-07-14,Store,EU,ES,EU-ES-028,10,"Checkout was smooth and fast, very satisfied.",New Customer,Mac
R20892,2025-05-26,Support,US,US,US-US-028,10,Very clear explanations and patient staff.,Business,Mac
R20893,2025-11-06,Support,US,US,US-US-017,8,Experience was decent but room for improvement.,Existing,Apple Watch
R20894,2024-05-18,Store,US,US,US-US-021,7,Online ordering was simple and delivery was on time.,Business,Apple Watch
R20895,2025-01-16,Online,APAC,AU,APAC-AU-028,9,Very clear explanations and patient staff.,Existing,iPad
R20896,2024-05-03,Store,US,US,US-US-009,9,Very clear explanations and patient staff.,Existing,Services
R20897,2025-07-04,Support,US,US,US-US-008,7,Support answered my questions but felt a bit slow.,Existing,Mac
R20898,2025-04-23,Support,APAC,IN,APAC-IN-007,10,"Great customer service, felt valued as a customer.",Existing,iPad
R20899,2024-04-24,Store,EU,UK,EU-UK-017,8,Overall acceptable experience.,Existing,iPad
R20900,2025-03-12,Store,EU,FR,EU-FR-011,10,Online ordering was simple and delivery was on time.,Existing,Apple Watch
R20901,2025-08-24,Support,US,US,US-US-029,10,"Checkout was smooth and fast, very satisfied.",Business,iPhone
R20902,2024-01-08,Store,EU,UK,EU-UK-027,9,Staff was extremely helpful and friendly.,Business,Mac
R20903,2025-06-25,Store,EU,NL,EU-NL-009,0,Did not feel valued as a customer during this visit.,Existing,Apple Watch
R20904,2024-06-20,Online,US,US,US-US-003,10,Very clear explanations and patient staff.,New Customer,iPad
R20905,2024-01-18,Online,EU,DE,EU-DE-005,10,"Great customer service, felt valued as a customer.",Existing,iPad
R20906,2025-10-10,Support,EU,NL,EU-NL-010,10,"Checkout was smooth and fast, very satisfied.",New Customer,Mac
R20907,2024-03-17,Store,EU,DE,EU-DE-018,7,"Checkout was smooth and fast, very satisfied.",Existing,iPad
R20908,2025-03-24,Store,US,US,US-US-020,10,Support agent resolved my issue quickly and professionally.,Existing,iPad
